Year,Value,Month,City
2002,64.8,04,Austin-RoundRock
2002,65.0,05,Austin-RoundRock
2002,64.2,06,Austin-RoundRock
2002,64.1,07,Austin-RoundRock
2002,64.8,08,Austin-RoundRock
2002,65.8,09,Austin-RoundRock
2002,65.8,10,Austin-RoundRock
2002,66.2,11,Austin-RoundRock
2002,65.9,12,Austin-RoundRock
2003,64.7,01,Austin-RoundRock
2003,65.5,02,Austin-RoundRock
2003,65.2,03,Austin-RoundRock
2003,66.0,04,Austin-RoundRock
2003,66.0,05,Austin-RoundRock
2003,65.3,06,Austin-RoundRock
2003,65.1,07,Austin-RoundRock
2003,65.9,08,Austin-RoundRock
2003,67.0,09,Austin-RoundRock
2003,67.4,10,Austin-RoundRock
2003,67.4,11,Austin-RoundRock
2003,67.3,12,Austin-RoundRock
2004,66.3,01,Austin-RoundRock
2004,67.4,02,Austin-RoundRock
2004,67.6,03,Austin-RoundRock
2004,68.6,04,Austin-RoundRock
2004,68.5,05,Austin-RoundRock
2004,68.0,06,Austin-RoundRock
2004,67.8,07,Austin-RoundRock
2004,68.1,08,Austin-RoundRock
2004,68.9,09,Austin-RoundRock
2004,70.1,10,Austin-RoundRock
2004,70.5,11,Austin-RoundRock
2004,70.4,12,Austin-RoundRock
2005,69.5,01,Austin-RoundRock
2005,70.4,02,Austin-RoundRock
2005,70.9,03,Austin-RoundRock
2005,71.3,04,Austin-RoundRock
2005,71.4,05,Austin-RoundRock
2005,70.6,06,Austin-RoundRock
2005,70.1,07,Austin-RoundRock
2005,70.6,08,Austin-RoundRock
2005,72.3,09,Austin-RoundRock
2005,72.3,10,Austin-RoundRock
2005,72.4,11,Austin-RoundRock
2005,72.7,12,Austin-RoundRock
2006,71.7,01,Austin-RoundRock
2006,72.7,02,Austin-RoundRock
2006,73.0,03,Austin-RoundRock
2006,73.5,04,Austin-RoundRock
2006,73.6,05,Austin-RoundRock
2006,73.2,06,Austin-RoundRock
2006,73.0,07,Austin-RoundRock
2006,74.0,08,Austin-RoundRock
2006,75.2,09,Austin-RoundRock
2006,76.0,10,Austin-RoundRock
2006,75.9,11,Austin-RoundRock
2006,75.8,12,Austin-RoundRock
2007,73.8,01,Austin-RoundRock
2007,75.7,02,Austin-RoundRock
2007,76.5,03,Austin-RoundRock
2007,76.4,04,Austin-RoundRock
2007,77.1,05,Austin-RoundRock
2007,76.7,06,Austin-RoundRock
2007,77.0,07,Austin-RoundRock
2007,77.5,08,Austin-RoundRock
2007,78.9,09,Austin-RoundRock
2007,79.4,10,Austin-RoundRock
2007,79.8,11,Austin-RoundRock
2007,80.0,12,Austin-RoundRock
2008,79.0,01,Austin-RoundRock
2008,80.4,02,Austin-RoundRock
2008,80.3,03,Austin-RoundRock
2008,80.9,04,Austin-RoundRock
2008,81.3,05,Austin-RoundRock
2008,80.3,06,Austin-RoundRock
2008,80.0,07,Austin-RoundRock
2008,80.9,08,Austin-RoundRock
2008,81.8,09,Austin-RoundRock
2008,82.5,10,Austin-RoundRock
2008,82.8,11,Austin-RoundRock
2008,83.1,12,Austin-RoundRock
2009,81.0,01,Austin-RoundRock
2009,82.3,02,Austin-RoundRock
2009,82.9,03,Austin-RoundRock
2009,83.5,04,Austin-RoundRock
2009,84.0,05,Austin-RoundRock
2009,83.1,06,Austin-RoundRock
2009,83.3,07,Austin-RoundRock
2009,83.9,08,Austin-RoundRock
2009,84.0,09,Austin-RoundRock
2009,84.9,10,Austin-RoundRock
2009,85.2,11,Austin-RoundRock
2009,85.3,12,Austin-RoundRock
2010,84.5,01,Austin-RoundRock
2010,86.0,02,Austin-RoundRock
2010,86.4,03,Austin-RoundRock
2010,87.4,04,Austin-RoundRock
2010,87.8,05,Austin-RoundRock
2010,87.3,06,Austin-RoundRock
2010,87.8,07,Austin-RoundRock
2010,88.2,08,Austin-RoundRock
2010,88.6,09,Austin-RoundRock
2010,89.8,10,Austin-RoundRock
2010,90.1,11,Austin-RoundRock
2010,89.7,12,Austin-RoundRock
2011,88.7,01,Austin-RoundRock
2011,89.8,02,Austin-RoundRock
2011,90.1,03,Austin-RoundRock
2011,92.2,04,Austin-RoundRock
2011,92.5,05,Austin-RoundRock
2011,91.9,06,Austin-RoundRock
2011,92.6,07,Austin-RoundRock
2011,94.3,08,Austin-RoundRock
2011,95.0,09,Austin-RoundRock
2011,95.4,10,Austin-RoundRock
2011,96.1,11,Austin-RoundRock
2011,95.9,12,Austin-RoundRock
2012,95.0,01,Austin-RoundRock
2012,96.4,02,Austin-RoundRock
2012,97.0,03,Austin-RoundRock
2012,97.2,04,Austin-RoundRock
2012,97.7,05,Austin-RoundRock
2012,97.5,06,Austin-RoundRock
2012,96.8,07,Austin-RoundRock
2012,98.3,08,Austin-RoundRock
2012,99.4,09,Austin-RoundRock
2012,100.1,10,Austin-RoundRock
2012,100.7,11,Austin-RoundRock
2012,100.6,12,Austin-RoundRock
2013,99.7,01,Austin-RoundRock
2013,101.3,02,Austin-RoundRock
2013,101.3,03,Austin-RoundRock
2013,102.4,04,Austin-RoundRock
2013,102.6,05,Austin-RoundRock
2013,102.0,06,Austin-RoundRock
2013,101.3,07,Austin-RoundRock
2013,102.7,08,Austin-RoundRock
2013,103.4,09,Austin-RoundRock
2013,104.3,10,Austin-RoundRock
2013,104.9,11,Austin-RoundRock
2013,104.4,12,Austin-RoundRock
2014,102.9,01,Austin-RoundRock
2014,104.6,02,Austin-RoundRock
2014,104.9,03,Austin-RoundRock
2014,106.2,04,Austin-RoundRock
2014,106.7,05,Austin-RoundRock
2014,106.1,06,Austin-RoundRock
2014,105.3,07,Austin-RoundRock
2014,106.5,08,Austin-RoundRock
2014,107.0,09,Austin-RoundRock
2014,108.5,10,Austin-RoundRock
2014,109.5,11,Austin-RoundRock
2014,109.1,12,Austin-RoundRock
2015,107.7,01,Austin-RoundRock
2015,109.7,02,Austin-RoundRock
2015,109.9,03,Austin-RoundRock
2015,111.6,04,Austin-RoundRock
2015,112.1,05,Austin-RoundRock
2015,111.5,06,Austin-RoundRock
2015,110.7,07,Austin-RoundRock
2015,112.2,08,Austin-RoundRock
2015,112.5,09,Austin-RoundRock
2015,113.8,10,Austin-RoundRock
2015,114.0,11,Austin-RoundRock
2015,113.7,12,Austin-RoundRock
2016,113.4,01,Austin-RoundRock
2016,114.9,02,Austin-RoundRock
2016,114.2,03,Austin-RoundRock
2016,114.6,04,Austin-RoundRock
2016,114.7,05,Austin-RoundRock
2016,113.6,06,Austin-RoundRock
2016,115.0,07,Austin-RoundRock
2016,116.4,08,Austin-RoundRock
2016,116.9,09,Austin-RoundRock
2016,118.1,10,Austin-RoundRock
2016,117.6,11,Austin-RoundRock
2016,117.4,12,Austin-RoundRock
2017,117.9,01,Austin-RoundRock
2017,119.7,02,Austin-RoundRock
2017,119.6,03,Austin-RoundRock
2017,120.8,04,Austin-RoundRock
2017,121.0,05,Austin-RoundRock
2017,119.5,06,Austin-RoundRock
2017,119.4,07,Austin-RoundRock
2017,121.0,08,Austin-RoundRock
2017,120.9,09,Austin-RoundRock
2017,122.4,10,Austin-RoundRock
2017,122.7,11,Austin-RoundRock
2017,122.3,12,Austin-RoundRock
2018,122.1,01,Austin-RoundRock
2018,124.4,02,Austin-RoundRock
2018,123.7,03,Austin-RoundRock
2018,125.2,04,Austin-RoundRock
2018,124.8,05,Austin-RoundRock
2018,123.8,06,Austin-RoundRock
2018,124.5,07,Austin-RoundRock
2018,126.3,08,Austin-RoundRock
2018,125.6,09,Austin-RoundRock
2018,127.7,10,Austin-RoundRock
2018,128.1,11,Austin-RoundRock
2018,127.5,12,Austin-RoundRock
2019,125.8,01,Austin-RoundRock
2019,128.2,02,Austin-RoundRock
2019,127.7,03,Austin-RoundRock
2019,128.9,04,Austin-RoundRock
2019,128.9,05,Austin-RoundRock
2019,128.3,06,Austin-RoundRock
2019,129.0,07,Austin-RoundRock
2019,130.8,08,Austin-RoundRock
2019,130.4,09,Austin-RoundRock
2019,132.7,10,Austin-RoundRock
2019,133.2,11,Austin-RoundRock
2019,133.1,12,Austin-RoundRock
2020,132.1,01,Austin-RoundRock
2020,134.5,02,Austin-RoundRock
2020,133.7,03,Austin-RoundRock
2020,117.3,04,Austin-RoundRock
2020,120.0,05,Austin-RoundRock
2020,122.4,06,Austin-RoundRock
2020,123.5,07,Austin-RoundRock
2020,124.9,08,Austin-RoundRock
2020,125.4,09,Austin-RoundRock
2020,128.5,10,Austin-RoundRock
2020,129.4,11,Austin-RoundRock
2020,129.6,12,Austin-RoundRock
2021,129.3,01,Austin-RoundRock
2021,130.0,02,Austin-RoundRock
2021,130.4,03,Austin-RoundRock
2021,132.4,04,Austin-RoundRock
2021,132.3,05,Austin-RoundRock
2021,132.7,06,Austin-RoundRock
2021,134.7,07,Austin-RoundRock
2021,135.1,08,Austin-RoundRock
2021,134.5,09,Austin-RoundRock
2021,137.9,10,Austin-RoundRock
2021,138.5,11,Austin-RoundRock
2021,138.7,12,Austin-RoundRock
2022,136.2,01,Austin-RoundRock
1990,17.6,01,Beaumont-PortArthur
1990,17.7,02,Beaumont-PortArthur
1990,18.0,03,Beaumont-PortArthur
1990,17.7,04,Beaumont-PortArthur
1990,17.8,05,Beaumont-PortArthur
1990,18.0,06,Beaumont-PortArthur
1990,18.0,07,Beaumont-PortArthur
1990,18.0,08,Beaumont-PortArthur
1990,18.2,09,Beaumont-PortArthur
1990,18.3,10,Beaumont-PortArthur
1990,18.1,11,Beaumont-PortArthur
1990,18.2,12,Beaumont-PortArthur
1991,17.7,01,Beaumont-PortArthur
1991,18.0,02,Beaumont-PortArthur
1991,18.1,03,Beaumont-PortArthur
1991,18.5,04,Beaumont-PortArthur
1991,18.7,05,Beaumont-PortArthur
1991,18.9,06,Beaumont-PortArthur
1991,19.0,07,Beaumont-PortArthur
1991,19.0,08,Beaumont-PortArthur
1991,18.7,09,Beaumont-PortArthur
1991,18.5,10,Beaumont-PortArthur
1991,18.6,11,Beaumont-PortArthur
1991,19.3,12,Beaumont-PortArthur
1992,19.5,01,Beaumont-PortArthur
1992,19.7,02,Beaumont-PortArthur
1992,19.6,03,Beaumont-PortArthur
1992,19.7,04,Beaumont-PortArthur
1992,19.9,05,Beaumont-PortArthur
1992,20.0,06,Beaumont-PortArthur
1992,19.9,07,Beaumont-PortArthur
1992,20.0,08,Beaumont-PortArthur
1992,20.1,09,Beaumont-PortArthur
1992,20.1,10,Beaumont-PortArthur
1992,20.0,11,Beaumont-PortArthur
1992,20.1,12,Beaumont-PortArthur
1993,20.1,01,Beaumont-PortArthur
1993,20.2,02,Beaumont-PortArthur
1993,20.3,03,Beaumont-PortArthur
1993,20.5,04,Beaumont-PortArthur
1993,20.8,05,Beaumont-PortArthur
1993,20.9,06,Beaumont-PortArthur
1993,20.8,07,Beaumont-PortArthur
1993,20.9,08,Beaumont-PortArthur
1993,20.9,09,Beaumont-PortArthur
1993,20.9,10,Beaumont-PortArthur
1993,20.9,11,Beaumont-PortArthur
1993,21.0,12,Beaumont-PortArthur
1994,20.9,01,Beaumont-PortArthur
1994,21.0,02,Beaumont-PortArthur
1994,21.0,03,Beaumont-PortArthur
1994,21.1,04,Beaumont-PortArthur
1994,21.1,05,Beaumont-PortArthur
1994,20.9,06,Beaumont-PortArthur
1994,20.5,07,Beaumont-PortArthur
1994,20.6,08,Beaumont-PortArthur
1994,20.8,09,Beaumont-PortArthur
1994,20.9,10,Beaumont-PortArthur
1994,20.9,11,Beaumont-PortArthur
1994,20.9,12,Beaumont-PortArthur
1995,20.9,01,Beaumont-PortArthur
1995,21.0,02,Beaumont-PortArthur
1995,21.2,03,Beaumont-PortArthur
1995,21.6,04,Beaumont-PortArthur
1995,21.7,05,Beaumont-PortArthur
1995,21.7,06,Beaumont-PortArthur
1995,21.6,07,Beaumont-PortArthur
1995,21.5,08,Beaumont-PortArthur
1995,21.3,09,Beaumont-PortArthur
1995,21.1,10,Beaumont-PortArthur
1995,21.1,11,Beaumont-PortArthur
1995,21.2,12,Beaumont-PortArthur
1996,21.2,01,Beaumont-PortArthur
1996,21.3,02,Beaumont-PortArthur
1996,21.3,03,Beaumont-PortArthur
1996,21.5,04,Beaumont-PortArthur
1996,22.0,05,Beaumont-PortArthur
1996,22.0,06,Beaumont-PortArthur
1996,21.7,07,Beaumont-PortArthur
1996,21.8,08,Beaumont-PortArthur
1996,21.8,09,Beaumont-PortArthur
1996,21.9,10,Beaumont-PortArthur
1996,22.0,11,Beaumont-PortArthur
1996,22.0,12,Beaumont-PortArthur
1997,22.1,01,Beaumont-PortArthur
1997,22.2,02,Beaumont-PortArthur
1997,22.5,03,Beaumont-PortArthur
1997,22.4,04,Beaumont-PortArthur
1997,22.5,05,Beaumont-PortArthur
1997,22.6,06,Beaumont-PortArthur
1997,22.5,07,Beaumont-PortArthur
1997,22.5,08,Beaumont-PortArthur
1997,22.6,09,Beaumont-PortArthur
1997,22.7,10,Beaumont-PortArthur
1997,22.8,11,Beaumont-PortArthur
1997,22.8,12,Beaumont-PortArthur
1998,22.6,01,Beaumont-PortArthur
1998,22.6,02,Beaumont-PortArthur
1998,22.8,03,Beaumont-PortArthur
1998,22.6,04,Beaumont-PortArthur
1998,22.6,05,Beaumont-PortArthur
1998,22.5,06,Beaumont-PortArthur
1998,22.2,07,Beaumont-PortArthur
1998,22.3,08,Beaumont-PortArthur
1998,22.2,09,Beaumont-PortArthur
1998,22.1,10,Beaumont-PortArthur
1998,22.0,11,Beaumont-PortArthur
1998,22.1,12,Beaumont-PortArthur
1999,22.6,01,Beaumont-PortArthur
1999,21.6,02,Beaumont-PortArthur
1999,21.5,03,Beaumont-PortArthur
1999,21.4,04,Beaumont-PortArthur
1999,21.3,05,Beaumont-PortArthur
1999,21.4,06,Beaumont-PortArthur
1999,21.2,07,Beaumont-PortArthur
1999,21.2,08,Beaumont-PortArthur
1999,21.3,09,Beaumont-PortArthur
1999,21.3,10,Beaumont-PortArthur
1999,21.1,11,Beaumont-PortArthur
1999,21.1,12,Beaumont-PortArthur
2000,21.2,01,Beaumont-PortArthur
2000,21.2,02,Beaumont-PortArthur
2000,21.3,03,Beaumont-PortArthur
2000,21.4,04,Beaumont-PortArthur
2000,21.5,05,Beaumont-PortArthur
2000,21.7,06,Beaumont-PortArthur
2000,21.5,07,Beaumont-PortArthur
2000,21.8,08,Beaumont-PortArthur
2000,21.5,09,Beaumont-PortArthur
2000,22.0,10,Beaumont-PortArthur
2000,22.0,11,Beaumont-PortArthur
2000,22.0,12,Beaumont-PortArthur
2001,21.7,01,Beaumont-PortArthur
2001,21.7,02,Beaumont-PortArthur
2001,21.8,03,Beaumont-PortArthur
2001,21.9,04,Beaumont-PortArthur
2001,22.0,05,Beaumont-PortArthur
2001,22.0,06,Beaumont-PortArthur
2001,21.9,07,Beaumont-PortArthur
2001,22.0,08,Beaumont-PortArthur
2001,22.1,09,Beaumont-PortArthur
2001,22.1,10,Beaumont-PortArthur
2001,22.2,11,Beaumont-PortArthur
2001,22.3,12,Beaumont-PortArthur
2002,22.2,01,Beaumont-PortArthur
2002,22.4,02,Beaumont-PortArthur
2002,22.4,03,Beaumont-PortArthur
2002,22.4,04,Beaumont-PortArthur
2002,22.5,05,Beaumont-PortArthur
2002,22.5,06,Beaumont-PortArthur
2002,22.5,07,Beaumont-PortArthur
2002,22.7,08,Beaumont-PortArthur
2002,22.8,09,Beaumont-PortArthur
2002,22.5,10,Beaumont-PortArthur
2002,22.5,11,Beaumont-PortArthur
2002,22.5,12,Beaumont-PortArthur
2003,22.3,01,Beaumont-PortArthur
2003,22.5,02,Beaumont-PortArthur
2003,22.6,03,Beaumont-PortArthur
2003,23.1,04,Beaumont-PortArthur
2003,23.1,05,Beaumont-PortArthur
2003,23.0,06,Beaumont-PortArthur
2003,23.1,07,Beaumont-PortArthur
2003,23.0,08,Beaumont-PortArthur
2003,22.9,09,Beaumont-PortArthur
2003,22.6,10,Beaumont-PortArthur
2003,22.6,11,Beaumont-PortArthur
2003,22.6,12,Beaumont-PortArthur
2004,22.8,01,Beaumont-PortArthur
2004,22.9,02,Beaumont-PortArthur
2004,23.1,03,Beaumont-PortArthur
2004,23.0,04,Beaumont-PortArthur
2004,23.1,05,Beaumont-PortArthur
2004,23.1,06,Beaumont-PortArthur
2004,23.3,07,Beaumont-PortArthur
2004,23.4,08,Beaumont-PortArthur
2004,23.5,09,Beaumont-PortArthur
2004,23.2,10,Beaumont-PortArthur
2004,23.3,11,Beaumont-PortArthur
2004,23.4,12,Beaumont-PortArthur
2005,23.1,01,Beaumont-PortArthur
2005,23.3,02,Beaumont-PortArthur
2005,23.5,03,Beaumont-PortArthur
2005,23.2,04,Beaumont-PortArthur
2005,23.2,05,Beaumont-PortArthur
2005,23.2,06,Beaumont-PortArthur
2005,23.1,07,Beaumont-PortArthur
2005,23.4,08,Beaumont-PortArthur
2005,23.4,09,Beaumont-PortArthur
2005,20.6,10,Beaumont-PortArthur
2005,21.8,11,Beaumont-PortArthur
2005,21.9,12,Beaumont-PortArthur
2006,21.6,01,Beaumont-PortArthur
2006,21.6,02,Beaumont-PortArthur
2006,21.8,03,Beaumont-PortArthur
2006,21.8,04,Beaumont-PortArthur
2006,21.9,05,Beaumont-PortArthur
2006,22.0,06,Beaumont-PortArthur
2006,21.7,07,Beaumont-PortArthur
2006,21.7,08,Beaumont-PortArthur
2006,22.0,09,Beaumont-PortArthur
2006,22.0,10,Beaumont-PortArthur
2006,22.2,11,Beaumont-PortArthur
2006,22.3,12,Beaumont-PortArthur
2007,22.1,01,Beaumont-PortArthur
2007,22.3,02,Beaumont-PortArthur
2007,22.5,03,Beaumont-PortArthur
2007,22.3,04,Beaumont-PortArthur
2007,22.6,05,Beaumont-PortArthur
2007,22.9,06,Beaumont-PortArthur
2007,22.5,07,Beaumont-PortArthur
2007,22.9,08,Beaumont-PortArthur
2007,23.0,09,Beaumont-PortArthur
2007,22.8,10,Beaumont-PortArthur
2007,23.0,11,Beaumont-PortArthur
2007,23.0,12,Beaumont-PortArthur
2008,22.4,01,Beaumont-PortArthur
2008,22.7,02,Beaumont-PortArthur
2008,22.9,03,Beaumont-PortArthur
2008,22.9,04,Beaumont-PortArthur
2008,23.1,05,Beaumont-PortArthur
2008,23.1,06,Beaumont-PortArthur
2008,22.8,07,Beaumont-PortArthur
2008,23.0,08,Beaumont-PortArthur
2008,22.5,09,Beaumont-PortArthur
2008,22.5,10,Beaumont-PortArthur
2008,22.5,11,Beaumont-PortArthur
2008,22.7,12,Beaumont-PortArthur
2009,22.6,01,Beaumont-PortArthur
2009,22.7,02,Beaumont-PortArthur
2009,23.0,03,Beaumont-PortArthur
2009,22.8,04,Beaumont-PortArthur
2009,23.1,05,Beaumont-PortArthur
2009,23.2,06,Beaumont-PortArthur
2009,23.1,07,Beaumont-PortArthur
2009,23.2,08,Beaumont-PortArthur
2009,23.2,09,Beaumont-PortArthur
2009,23.3,10,Beaumont-PortArthur
2009,23.3,11,Beaumont-PortArthur
2009,23.4,12,Beaumont-PortArthur
2010,23.3,01,Beaumont-PortArthur
2010,23.4,02,Beaumont-PortArthur
2010,23.4,03,Beaumont-PortArthur
2010,23.5,04,Beaumont-PortArthur
2010,23.6,05,Beaumont-PortArthur
2010,23.6,06,Beaumont-PortArthur
2010,23.4,07,Beaumont-PortArthur
2010,23.3,08,Beaumont-PortArthur
2010,23.7,09,Beaumont-PortArthur
2010,23.4,10,Beaumont-PortArthur
2010,23.4,11,Beaumont-PortArthur
2010,23.3,12,Beaumont-PortArthur
2011,23.0,01,Beaumont-PortArthur
2011,23.0,02,Beaumont-PortArthur
2011,23.1,03,Beaumont-PortArthur
2011,23.1,04,Beaumont-PortArthur
2011,23.0,05,Beaumont-PortArthur
2011,23.0,06,Beaumont-PortArthur
2011,23.0,07,Beaumont-PortArthur
2011,23.0,08,Beaumont-PortArthur
2011,23.1,09,Beaumont-PortArthur
2011,22.8,10,Beaumont-PortArthur
2011,22.7,11,Beaumont-PortArthur
2011,22.8,12,Beaumont-PortArthur
2012,22.4,01,Beaumont-PortArthur
2012,22.4,02,Beaumont-PortArthur
2012,22.4,03,Beaumont-PortArthur
2012,22.5,04,Beaumont-PortArthur
2012,22.5,05,Beaumont-PortArthur
2012,22.5,06,Beaumont-PortArthur
2012,22.3,07,Beaumont-PortArthur
2012,22.4,08,Beaumont-PortArthur
2012,22.4,09,Beaumont-PortArthur
2012,22.0,10,Beaumont-PortArthur
2012,22.1,11,Beaumont-PortArthur
2012,21.9,12,Beaumont-PortArthur
2013,21.6,01,Beaumont-PortArthur
2013,21.8,02,Beaumont-PortArthur
2013,21.7,03,Beaumont-PortArthur
2013,21.7,04,Beaumont-PortArthur
2013,21.6,05,Beaumont-PortArthur
2013,21.4,06,Beaumont-PortArthur
2013,21.4,07,Beaumont-PortArthur
2013,21.5,08,Beaumont-PortArthur
2013,21.3,09,Beaumont-PortArthur
2013,21.3,10,Beaumont-PortArthur
2013,21.5,11,Beaumont-PortArthur
2013,21.4,12,Beaumont-PortArthur
2014,21.3,01,Beaumont-PortArthur
2014,21.4,02,Beaumont-PortArthur
2014,21.5,03,Beaumont-PortArthur
2014,21.7,04,Beaumont-PortArthur
2014,21.7,05,Beaumont-PortArthur
2014,21.5,06,Beaumont-PortArthur
2014,21.5,07,Beaumont-PortArthur
2014,21.6,08,Beaumont-PortArthur
2014,21.8,09,Beaumont-PortArthur
2014,22.2,10,Beaumont-PortArthur
2014,22.2,11,Beaumont-PortArthur
2014,22.3,12,Beaumont-PortArthur
2015,21.9,01,Beaumont-PortArthur
2015,22.1,02,Beaumont-PortArthur
2015,22.2,03,Beaumont-PortArthur
2015,22.3,04,Beaumont-PortArthur
2015,22.6,05,Beaumont-PortArthur
2015,22.5,06,Beaumont-PortArthur
2015,22.3,07,Beaumont-PortArthur
2015,22.5,08,Beaumont-PortArthur
2015,22.5,09,Beaumont-PortArthur
2015,22.8,10,Beaumont-PortArthur
2015,22.7,11,Beaumont-PortArthur
2015,22.7,12,Beaumont-PortArthur
2016,22.4,01,Beaumont-PortArthur
2016,22.5,02,Beaumont-PortArthur
2016,22.6,03,Beaumont-PortArthur
2016,22.5,04,Beaumont-PortArthur
2016,22.5,05,Beaumont-PortArthur
2016,22.5,06,Beaumont-PortArthur
2016,22.3,07,Beaumont-PortArthur
2016,22.4,08,Beaumont-PortArthur
2016,22.6,09,Beaumont-PortArthur
2016,22.3,10,Beaumont-PortArthur
2016,22.4,11,Beaumont-PortArthur
2016,22.4,12,Beaumont-PortArthur
2017,21.7,01,Beaumont-PortArthur
2017,21.8,02,Beaumont-PortArthur
2017,21.7,03,Beaumont-PortArthur
2017,21.6,04,Beaumont-PortArthur
2017,21.6,05,Beaumont-PortArthur
2017,21.8,06,Beaumont-PortArthur
2017,21.6,07,Beaumont-PortArthur
2017,21.8,08,Beaumont-PortArthur
2017,21.3,09,Beaumont-PortArthur
2017,21.2,10,Beaumont-PortArthur
2017,21.2,11,Beaumont-PortArthur
2017,21.2,12,Beaumont-PortArthur
2018,20.9,01,Beaumont-PortArthur
2018,21.2,02,Beaumont-PortArthur
2018,21.2,03,Beaumont-PortArthur
2018,21.7,04,Beaumont-PortArthur
2018,21.6,05,Beaumont-PortArthur
2018,21.5,06,Beaumont-PortArthur
2018,21.5,07,Beaumont-PortArthur
2018,21.7,08,Beaumont-PortArthur
2018,21.7,09,Beaumont-PortArthur
2018,21.4,10,Beaumont-PortArthur
2018,21.5,11,Beaumont-PortArthur
2018,21.5,12,Beaumont-PortArthur
2019,21.1,01,Beaumont-PortArthur
2019,21.4,02,Beaumont-PortArthur
2019,21.4,03,Beaumont-PortArthur
2019,21.5,04,Beaumont-PortArthur
2019,21.6,05,Beaumont-PortArthur
2019,21.4,06,Beaumont-PortArthur
2019,21.4,07,Beaumont-PortArthur
2019,21.6,08,Beaumont-PortArthur
2019,21.6,09,Beaumont-PortArthur
2019,22.1,10,Beaumont-PortArthur
2019,22.0,11,Beaumont-PortArthur
2019,21.9,12,Beaumont-PortArthur
2020,21.7,01,Beaumont-PortArthur
2020,21.9,02,Beaumont-PortArthur
2020,21.8,03,Beaumont-PortArthur
2020,19.3,04,Beaumont-PortArthur
2020,20.2,05,Beaumont-PortArthur
2020,20.5,06,Beaumont-PortArthur
2020,20.3,07,Beaumont-PortArthur
2020,20.5,08,Beaumont-PortArthur
2020,20.5,09,Beaumont-PortArthur
2020,21.0,10,Beaumont-PortArthur
2020,21.0,11,Beaumont-PortArthur
2020,21.2,12,Beaumont-PortArthur
2021,21.1,01,Beaumont-PortArthur
2021,20.9,02,Beaumont-PortArthur
2021,21.0,03,Beaumont-PortArthur
2021,20.9,04,Beaumont-PortArthur
2021,20.8,05,Beaumont-PortArthur
2021,20.8,06,Beaumont-PortArthur
2021,21.1,07,Beaumont-PortArthur
2021,21.1,08,Beaumont-PortArthur
2021,21.1,09,Beaumont-PortArthur
2021,21.1,10,Beaumont-PortArthur
2021,21.3,11,Beaumont-PortArthur
2021,21.4,12,Beaumont-PortArthur
2022,21.3,01,Beaumont-PortArthur
1990,8.2,01,Brownsville-Harlingen
1990,8.4,02,Brownsville-Harlingen
1990,8.5,03,Brownsville-Harlingen
1990,8.5,04,Brownsville-Harlingen
1990,8.6,05,Brownsville-Harlingen
1990,8.9,06,Brownsville-Harlingen
1990,9.0,07,Brownsville-Harlingen
1990,8.8,08,Brownsville-Harlingen
1990,8.3,09,Brownsville-Harlingen
1990,8.4,10,Brownsville-Harlingen
1990,8.4,11,Brownsville-Harlingen
1990,8.5,12,Brownsville-Harlingen
1991,8.4,01,Brownsville-Harlingen
1991,8.5,02,Brownsville-Harlingen
1991,8.6,03,Brownsville-Harlingen
1991,8.8,04,Brownsville-Harlingen
1991,8.9,05,Brownsville-Harlingen
1991,9.5,06,Brownsville-Harlingen
1991,9.6,07,Brownsville-Harlingen
1991,9.6,08,Brownsville-Harlingen
1991,9.1,09,Brownsville-Harlingen
1991,8.6,10,Brownsville-Harlingen
1991,8.8,11,Brownsville-Harlingen
1991,9.0,12,Brownsville-Harlingen
1992,9.3,01,Brownsville-Harlingen
1992,9.4,02,Brownsville-Harlingen
1992,9.4,03,Brownsville-Harlingen
1992,9.5,04,Brownsville-Harlingen
1992,9.7,05,Brownsville-Harlingen
1992,10.0,06,Brownsville-Harlingen
1992,10.0,07,Brownsville-Harlingen
1992,10.7,08,Brownsville-Harlingen
1992,10.3,09,Brownsville-Harlingen
1992,10.0,10,Brownsville-Harlingen
1992,10.1,11,Brownsville-Harlingen
1992,10.3,12,Brownsville-Harlingen
1993,11.0,01,Brownsville-Harlingen
1993,11.2,02,Brownsville-Harlingen
1993,11.4,03,Brownsville-Harlingen
1993,11.2,04,Brownsville-Harlingen
1993,11.3,05,Brownsville-Harlingen
1993,11.4,06,Brownsville-Harlingen
1993,12.0,07,Brownsville-Harlingen
1993,11.9,08,Brownsville-Harlingen
1993,11.5,09,Brownsville-Harlingen
1993,11.7,10,Brownsville-Harlingen
1993,11.7,11,Brownsville-Harlingen
1993,11.8,12,Brownsville-Harlingen
1994,12.1,01,Brownsville-Harlingen
1994,12.1,02,Brownsville-Harlingen
1994,12.3,03,Brownsville-Harlingen
1994,12.8,04,Brownsville-Harlingen
1994,13.0,05,Brownsville-Harlingen
1994,13.6,06,Brownsville-Harlingen
1994,13.9,07,Brownsville-Harlingen
1994,13.8,08,Brownsville-Harlingen
1994,13.5,09,Brownsville-Harlingen
1994,13.5,10,Brownsville-Harlingen
1994,13.6,11,Brownsville-Harlingen
1994,13.8,12,Brownsville-Harlingen
1995,13.5,01,Brownsville-Harlingen
1995,13.6,02,Brownsville-Harlingen
1995,13.6,03,Brownsville-Harlingen
1995,13.6,04,Brownsville-Harlingen
1995,13.7,05,Brownsville-Harlingen
